2026-05-21 21:10:53 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-31.85, 35.95)
2026-05-21 21:10:53 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-31.85, 35.95)
2026-05-21 21:10:53 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16130 не обнаружено
2026-05-21 21:10:53 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16131 (координаты -74.33, 123.13)
2026-05-21 21:10:53 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-74.33%2C123.13&radius=25000&limit=15
2026-05-21 21:10:53 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-74.33, 123.13)
2026-05-21 21:10:53 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-74.33, 123.13)
2026-05-21 21:10:53 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16131 не обнаружено
2026-05-21 21:10:53 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16132 (координаты -63.07, -70.02)
2026-05-21 21:10:53 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-63.07%2C-70.02&radius=25000&limit=15
2026-05-21 21:10:53 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-63.07, -70.02)
2026-05-21 21:10:53 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-63.07, -70.02)
2026-05-21 21:10:53 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16132 не обнаружено
2026-05-21 21:10:53 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16133 (координаты -66.02, -69.43)
2026-05-21 21:10:53 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-66.02%2C-69.43&radius=25000&limit=15
2026-05-21 21:10:54 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-66.02, -69.43)
2026-05-21 21:10:54 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-66.02, -69.43)
2026-05-21 21:10:54 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16133 не обнаружено
2026-05-21 21:10:54 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16134 (координаты 81.36, -18.02)
2026-05-21 21:10:54 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=81.36%2C-18.02&radius=25000&limit=15
2026-05-21 21:10:54 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (81.36, -18.02)
2026-05-21 21:10:54 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (81.36, -18.02)
2026-05-21 21:10:54 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16134 не обнаружено
2026-05-21 21:10:54 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16135 (координаты -20.44, -139.61)
2026-05-21 21:10:54 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-20.44%2C-139.61&radius=25000&limit=15
2026-05-21 21:10:54 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-20.44, -139.61)
2026-05-21 21:10:54 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-20.44, -139.61)
2026-05-21 21:10:54 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16135 не обнаружено
2026-05-21 21:10:54 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16136 (координаты -67.65, 8.98)
2026-05-21 21:10:54 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-67.65%2C8.98&radius=25000&limit=15
2026-05-21 21:10:55 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-67.65, 8.98)
2026-05-21 21:10:55 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-67.65, 8.98)
2026-05-21 21:10:55 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16136 не обнаружено
2026-05-21 21:10:55 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16137 (координаты -3.19, -54.44)
2026-05-21 21:10:55 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-3.19%2C-54.44&radius=25000&limit=15
2026-05-21 21:10:55 | logger | WARNING  | extract.py:29 | _get_with_rate_limit | OpenAQ вернул 429, спим 60 сек
2026-05-21 21:10:59 | logger | WARNING  | service.py:167 | generate_locs_for_track | Уже максимальное кол-во локаций в БД
2026-05-21 21:11:30 | logger | WARNING  | service.py:167 | generate_locs_for_track | Уже максимальное кол-во локаций в БД
2026-05-21 21:11:56 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-3.19, -54.44)
2026-05-21 21:11:56 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-3.19, -54.44)
2026-05-21 21:11:56 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16137 не обнаружено
2026-05-21 21:11:56 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16138 (координаты -32.49, 82.01)
2026-05-21 21:11:56 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-32.49%2C82.01&radius=25000&limit=15
2026-05-21 21:11:56 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-32.49, 82.01)
2026-05-21 21:11:56 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-32.49, 82.01)
2026-05-21 21:11:56 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16138 не обнаружено
2026-05-21 21:11:56 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16139 (координаты 53.56, 86.8)
2026-05-21 21:11:56 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=53.56%2C86.8&radius=25000&limit=15
2026-05-21 21:11:57 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (53.56, 86.8)
2026-05-21 21:11:57 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (53.56, 86.8)
2026-05-21 21:11:57 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16139 не обнаружено
2026-05-21 21:11:57 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16140 (координаты 80.48, 25.58)
2026-05-21 21:11:57 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=80.48%2C25.58&radius=25000&limit=15
2026-05-21 21:11:57 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (80.48, 25.58)
2026-05-21 21:11:57 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (80.48, 25.58)
2026-05-21 21:11:57 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16140 не обнаружено
2026-05-21 21:11:57 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16141 (координаты 61.43, 144.65)
2026-05-21 21:11:57 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=61.43%2C144.65&radius=25000&limit=15
2026-05-21 21:11:57 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (61.43, 144.65)
2026-05-21 21:11:57 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (61.43, 144.65)
2026-05-21 21:11:57 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16141 не обнаружено
2026-05-21 21:11:58 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16142 (координаты 22.41, -8.25)
2026-05-21 21:11:58 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=22.41%2C-8.25&radius=25000&limit=15
2026-05-21 21:11:58 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (22.41, -8.25)
2026-05-21 21:11:58 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (22.41, -8.25)
2026-05-21 21:11:58 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16142 не обнаружено
2026-05-21 21:11:58 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16143 (координаты -30.69, 67.99)
2026-05-21 21:11:58 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-30.69%2C67.99&radius=25000&limit=15
2026-05-21 21:11:58 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-30.69, 67.99)
2026-05-21 21:11:58 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-30.69, 67.99)
2026-05-21 21:11:58 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16143 не обнаружено
2026-05-21 21:11:58 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16144 (координаты -67.0, 111.58)
2026-05-21 21:11:58 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-67.0%2C111.58&radius=25000&limit=15
2026-05-21 21:11:58 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-67.0, 111.58)
2026-05-21 21:11:58 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-67.0, 111.58)
2026-05-21 21:11:58 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16144 не обнаружено
2026-05-21 21:11:58 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16145 (координаты 69.21, -0.01)
2026-05-21 21:11:58 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=69.21%2C-0.01&radius=25000&limit=15
2026-05-21 21:11:59 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (69.21, -0.01)
2026-05-21 21:11:59 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (69.21, -0.01)
2026-05-21 21:11:59 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16145 не обнаружено
2026-05-21 21:11:59 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16146 (координаты 27.97, -72.82)
2026-05-21 21:11:59 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=27.97%2C-72.82&radius=25000&limit=15
2026-05-21 21:11:59 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (27.97, -72.82)
2026-05-21 21:11:59 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (27.97, -72.82)
2026-05-21 21:11:59 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16146 не обнаружено
2026-05-21 21:11:59 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16147 (координаты 12.76, 77.74)
2026-05-21 21:11:59 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=12.76%2C77.74&radius=25000&limit=15
2026-05-21 21:12:00 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 13 станций в радиусе 25000м от (12.76, 77.74)
2026-05-21 21:12:02 | logger | WARNING  | service.py:167 | generate_locs_for_track | Уже максимальное кол-во локаций в БД
2026-05-21 21:12:34 | logger | WARNING  | service.py:167 | generate_locs_for_track | Уже максимальное кол-во локаций в БД
2026-05-21 21:12:59 | logger | WARNING  | extract.py:29 | _get_with_rate_limit | OpenAQ вернул 429, спим 60 сек
2026-05-21 21:13:05 | logger | WARNING  | service.py:167 | generate_locs_for_track | Уже максимальное кол-во локаций в БД
2026-05-21 21:13:37 | logger | WARNING  | service.py:167 | generate_locs_for_track | Уже максимальное кол-во локаций в БД
2026-05-21 21:14:08 | logger | WARNING  | service.py:167 | generate_locs_for_track | Уже максимальное кол-во локаций в БД
2026-05-21 21:14:22 | logger | ERROR    | extract.py:79 | get_latest_measurements | Ошибка запроса измерений сенсора 14753588: HTTPSConnectionPool(host='api.openaq.org', port=443): Read timed out. (read timeout=15)
2026-05-21 21:14:39 | logger | ERROR    | extract.py:79 | get_latest_measurements | Ошибка запроса измерений сенсора 12475179: HTTPSConnectionPool(host='api.openaq.org', port=443): Read timed out. (read timeout=15)
2026-05-21 21:14:40 | logger | WARNING  | service.py:167 | generate_locs_for_track | Уже максимальное кол-во локаций в БД
2026-05-21 21:14:55 | logger | ERROR    | extract.py:79 | get_latest_measurements | Ошибка запроса измерений сенсора 12475182: HTTPSConnectionPool(host='api.openaq.org', port=443): Read timed out. (read timeout=15)
2026-05-21 21:15:02 | logger | WARNING  | kafka_weather_consumer.py:38 | run_weather_consumer | Timeout reached
2026-05-21 21:15:02 | logger | INFO     | kafka_weather_consumer.py:66 | run_weather_consumer | Processed 0 messages
2026-05-21 21:15:06 | logger | INFO     | service.py:64 | check_all_locations | Найдены данные о качестве воздуха в локации 16147 (координаты 12.76, 77.74)
2026-05-21 21:15:06 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16148 (координаты 63.16, -86.63)
2026-05-21 21:15:06 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=63.16%2C-86.63&radius=25000&limit=15
2026-05-21 21:15:06 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (63.16, -86.63)
2026-05-21 21:15:06 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (63.16, -86.63)
2026-05-21 21:15:06 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16148 не обнаружено
2026-05-21 21:15:06 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16149 (координаты -31.31, 174.29)
2026-05-21 21:15:06 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-31.31%2C174.29&radius=25000&limit=15
2026-05-21 21:15:06 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-31.31, 174.29)
2026-05-21 21:15:06 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-31.31, 174.29)
2026-05-21 21:15:06 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16149 не обнаружено
2026-05-21 21:15:06 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16150 (координаты 54.8, -90.65)
2026-05-21 21:15:06 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=54.8%2C-90.65&radius=25000&limit=15
2026-05-21 21:15:06 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (54.8, -90.65)
2026-05-21 21:15:06 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (54.8, -90.65)
2026-05-21 21:15:06 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16150 не обнаружено
2026-05-21 21:15:07 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16151 (координаты 6.87, 132.39)
2026-05-21 21:15:07 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=6.87%2C132.39&radius=25000&limit=15
2026-05-21 21:15:07 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (6.87, 132.39)
2026-05-21 21:15:07 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (6.87, 132.39)
2026-05-21 21:15:07 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16151 не обнаружено
2026-05-21 21:15:07 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16152 (координаты 49.78, -127.67)
2026-05-21 21:15:07 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=49.78%2C-127.67&radius=25000&limit=15
2026-05-21 21:15:08 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (49.78, -127.67)
2026-05-21 21:15:08 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (49.78, -127.67)
2026-05-21 21:15:08 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16152 не обнаружено
2026-05-21 21:15:08 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16153 (координаты -4.82, 57.01)
2026-05-21 21:15:08 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-4.82%2C57.01&radius=25000&limit=15
2026-05-21 21:15:08 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-4.82, 57.01)
2026-05-21 21:15:08 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-4.82, 57.01)
2026-05-21 21:15:08 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16153 не обнаружено
2026-05-21 21:15:08 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16154 (координаты 11.7, 58.81)
2026-05-21 21:15:08 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=11.7%2C58.81&radius=25000&limit=15
2026-05-21 21:15:09 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (11.7, 58.81)
2026-05-21 21:15:09 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (11.7, 58.81)
2026-05-21 21:15:09 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16154 не обнаружено
2026-05-21 21:15:09 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16155 (координаты 7.06, 100.33)
2026-05-21 21:15:09 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=7.06%2C100.33&radius=25000&limit=15
2026-05-21 21:15:09 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 2 станций в радиусе 25000м от (7.06, 100.33)
2026-05-21 21:15:11 | logger | WARNING  | service.py:167 | generate_locs_for_track | Уже максимальное кол-во локаций в БД
2026-05-21 21:15:22 | logger | ERROR    | extract.py:79 | get_latest_measurements | Ошибка запроса измерений сенсора 16312679: 500 Server Error: Internal Server Error for url: https://api.openaq.org/v3/sensors/16312679/measurements?limit=1
2026-05-21 21:15:23 | logger | INFO     | service.py:64 | check_all_locations | Найдены данные о качестве воздуха в локации 16155 (координаты 7.06, 100.33)
2026-05-21 21:15:23 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16156 (координаты -30.84, -79.91)
2026-05-21 21:15:23 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-30.84%2C-79.91&radius=25000&limit=15
2026-05-21 21:15:23 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-30.84, -79.91)
2026-05-21 21:15:23 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-30.84, -79.91)
2026-05-21 21:15:23 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16156 не обнаружено
2026-05-21 21:15:23 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16157 (координаты 0.06, 108.35)
2026-05-21 21:15:23 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=0.06%2C108.35&radius=25000&limit=15
2026-05-21 21:15:24 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (0.06, 108.35)
2026-05-21 21:15:24 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (0.06, 108.35)
2026-05-21 21:15:24 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16157 не обнаружено
2026-05-21 21:15:24 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16158 (координаты -36.37, -162.02)
2026-05-21 21:15:24 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-36.37%2C-162.02&radius=25000&limit=15
2026-05-21 21:15:24 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-36.37, -162.02)
2026-05-21 21:15:24 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-36.37, -162.02)
2026-05-21 21:15:24 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16158 не обнаружено
2026-05-21 21:15:24 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16159 (координаты -6.98, -115.64)
2026-05-21 21:15:24 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-6.98%2C-115.64&radius=25000&limit=15
2026-05-21 21:15:39 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-6.98, -115.64)
2026-05-21 21:15:39 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-6.98, -115.64)
2026-05-21 21:15:39 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16159 не обнаружено
2026-05-21 21:15:39 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16160 (координаты -85.88, -21.01)
2026-05-21 21:15:39 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-85.88%2C-21.01&radius=25000&limit=15
2026-05-21 21:15:39 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-85.88, -21.01)
2026-05-21 21:15:39 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-85.88, -21.01)
2026-05-21 21:15:39 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16160 не обнаружено
2026-05-21 21:15:39 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16161 (координаты 71.07, 143.44)
2026-05-21 21:15:39 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=71.07%2C143.44&radius=25000&limit=15
2026-05-21 21:15:40 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (71.07, 143.44)
2026-05-21 21:15:40 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (71.07, 143.44)
2026-05-21 21:15:40 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16161 не обнаружено
2026-05-21 21:15:40 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16162 (координаты -47.08, -167.43)
2026-05-21 21:15:40 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-47.08%2C-167.43&radius=25000&limit=15
2026-05-21 21:15:40 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-47.08, -167.43)
2026-05-21 21:15:40 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-47.08, -167.43)
2026-05-21 21:15:40 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16162 не обнаружено
2026-05-21 21:15:40 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16163 (координаты -10.96, -10.62)
2026-05-21 21:15:40 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-10.96%2C-10.62&radius=25000&limit=15
2026-05-21 21:15:40 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-10.96, -10.62)
2026-05-21 21:15:40 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-10.96, -10.62)
2026-05-21 21:15:40 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16163 не обнаружено
2026-05-21 21:15:40 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16164 (координаты -70.77, 125.47)
2026-05-21 21:15:40 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-70.77%2C125.47&radius=25000&limit=15
2026-05-21 21:15:43 | logger | WARNING  | service.py:167 | generate_locs_for_track | Уже максимальное кол-во локаций в БД
2026-05-21 21:15:55 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-70.77, 125.47)
2026-05-21 21:15:55 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-70.77, 125.47)
2026-05-21 21:15:55 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16164 не обнаружено
2026-05-21 21:15:55 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16165 (координаты -16.72, 118.61)
2026-05-21 21:15:55 | logger | INFO     | extract.py:48 | find_nearby_locations | Запрашиваем OpenAQ: https://api.openaq.org/v3/locations?coordinates=-16.72%2C118.61&radius=25000&limit=15
2026-05-21 21:15:55 | logger | INFO     | extract.py:56 | find_nearby_locations | OpenAQ: найдено 0 станций в радиусе 25000м от (-16.72, 118.61)
2026-05-21 21:15:55 | logger | WARNING  | extract.py:86 | extract_air_quality | Нет станций OpenAQ вблизи (-16.72, 118.61)
2026-05-21 21:15:55 | logger | INFO     | service.py:69 | check_all_locations | Информации о качестве воздуха в локации 16165 не обнаружено
2026-05-21 21:15:55 | logger | INFO     | service.py:57 | check_all_locations | Проверка локации 16166 (координаты 86.93, -58.08)
